Full Name,Name,Status,Duration,Error,Stack Trace,Steps,Parent Suite,Suite,Sub Suite,Epic,Feature,Story
"frontend-typescript-vue:src/test/pages/HomePage.test.ts#HomePage cancelling the confirm keeps the session and sends no delete request","cancelling the confirm keeps the session and sends no delete request","passed","16ms",,,"expect([Function bound ]).toHaveBeenCalledOnce() passed (0s)
 expect([]).toHaveLength(0) passed (1ms)
  expect(""/"").toBe(""/"") passed (0s)
   expect(""valid-token"").toBe(""valid-token"") passed (0s)","HomePage","HomePage",,"reference-app-copy","HomePage",
"frontend-typescript-react:src/test/pages/HomePage.test.tsx#HomePage cancelling the confirm keeps the session and sends no delete request","cancelling the confirm keeps the session and sends no delete request","passed","28ms",,,"expect([Function bound ]).toHaveBeenCalledOnce() passed (0s)
 expect([]).toHaveLength(0) passed (0s)
  expect(null).not.toBeInTheDocument() passed (0s)
   expect(""valid-token"").toBe(""valid-token"") passed (0s)","HomePage","HomePage",,"reference-app-copy,reference-app-copy","HomePage",
"frontend-typescript-vanilla:src/test/pages/home.test.ts#home page cancelling the confirm keeps the session and sends no delete request","cancelling the confirm keeps the session and sends no delete request","passed","19ms",,,"expect({}).toBeVisible() passed (1ms)
 expect([Function bound ]).toHaveBeenCalledOnce() passed (0s)
  expect([]).toHaveLength(0) passed (0s)
   expect("""").toBe("""") passed (0s)
    expect(""valid-token"").toBe(""valid-token"") passed (0s)","home page","home page",,"reference-app-copy","home page",
"frontend-typescript-jquery:src/test/home.test.ts#home cancelling the confirm keeps the session and sends no delete request","cancelling the confirm keeps the session and sends no delete request","passed","68ms",,,"expect(null).not.toBeNull() failed (0s)
 expect({}).not.toBeNull() passed (0s)
  expect(""Welcome, user1!"").toBe(""Welcome, user1!"") passed (0s)
   expect([Function bound ]).toHaveBeenCalledOnce() passed (0s)
    expect([]).toHaveLength(0) passed (1ms)
     expect(""http://localhost/"").toBe(""http://localhost/"") passed (0s)
      expect(""valid-token"").toBe(""valid-token"") passed (0s)","home",,,"reference-app-copy",,
"frontend-javascript-jquery:src/test/home.test.js#home page cancelling the confirm keeps the session and sends no delete request","cancelling the confirm keeps the session and sends no delete request","passed","20ms",,,"expect([Function bound ]).toHaveBeenCalledOnce() passed (0s)
 expect([]).toHaveLength(0) passed (0s)
  expect(""http://localhost:3000/"").not.toBe(""/login"") passed (0s)
   expect(""valid-token"").toBe(""valid-token"") passed (0s)","home page",,,"reference-app-copy",,
"frontend-javascript-react:src/test/pages/HomePage.test.jsx#HomePage cancelling the confirm keeps the session and sends no delete request","cancelling the confirm keeps the session and sends no delete request","passed","35ms",,,"expect([Function bound ]).toHaveBeenCalledOnce() passed (1ms)
 expect([]).toHaveLength(0) passed (0s)
  expect(null).not.toBeInTheDocument() passed (0s)
   expect(""valid-token"").toBe(""valid-token"") passed (0s)","HomePage","HomePage",,"reference-app-copy,reference-app-copy","HomePage",
"frontend-typescript-vanilla:src/test/lib/header.test.ts#headerConfigFor carries the nav testids the Selenide header page object needs","carries the nav testids the Selenide header page object needs","passed","4ms",,,"expect([""header-nav-home"",""header-nav-login"",""header-nav-register""]).toEqual([""header-nav-home"",""header-nav-login"",""header-nav-register""]) passed (1ms)","headerConfigFor","headerConfigFor",,"reference-app-copy","headerConfigFor",
"frontend-typescript-vanilla:src/test/pages/home.test.ts#home page clears an invalid session and keeps the panel hidden","clears an invalid session and keeps the panel hidden","passed","12ms",,,"expect(null).toBeNull() passed (0s)
 expect({}).not.toBeVisible() passed (2ms)","home page","home page",,"reference-app-copy","home page",
"frontend-typescript-jquery:src/test/home.test.ts#home clears an invalid session and keeps the session panel hidden","clears an invalid session and keeps the session panel hidden","passed","75ms",,,"expect(null).not.toBeNull() failed (0s)
 expect({}).not.toBeNull() passed (0s)
  expect(null).toBeNull() passed (0s)
   expect(true).toBe(true) passed (0s)
    expect("""").toBe("""") passed (0s)","home",,,"reference-app-copy",,
"frontend-typescript-angular:src/test/pages/home.component.test.ts#HomePage clears an invalid session and keeps the welcome panel hidden","clears an invalid session and keeps the welcome panel hidden","passed","19ms",,,"expect(""bad-token"").toBeNull() failed (0s)
 expect(null).toBeNull() passed (0s)
  expect({""__ngContext__"":141}).not.toBeVisible() passed (2ms)","HomePage","HomePage",,"reference-app-copy","HomePage",
"frontend-javascript-angular:src/test/pages/home.component.test.js#HomeComponent clears an invalid session and keeps the welcome panel hidden","clears an invalid session and keeps the welcome panel hidden","passed","20ms",,,"expect(""bad-token"").toBeNull() failed (0s)
 expect(null).toBeNull() passed (0s)
  expect({""__ngContext__"":182}).not.toBeVisible() passed (1ms)","HomeComponent","HomeComponent",,"reference-app-copy","HomeComponent",
"frontend-typescript-vue:src/test/pages/HomePage.test.ts#HomePage clears an invalid session and keeps the welcome panel hidden","clears an invalid session and keeps the welcome panel hidden","passed","58ms",,,"expect(""bad-token"").toBeNull() failed (1ms)
 expect(""bad-token"").toBeNull() failed (0s)
  expect(null).toBeNull() passed (0s)
   expect({}).not.toBeVisible() passed (1ms)","HomePage","HomePage",,"reference-app-copy","HomePage",
"frontend-javascript-jquery:src/test/home.test.js#home page clears an invalid session and keeps the welcome panel hidden","clears an invalid session and keeps the welcome panel hidden","passed","11ms",,,"expect(null).toBeNull() passed (0s)
 expect({}).not.toBeVisible() passed (1ms)","home page",,,"reference-app-copy",,
"frontend-javascript-vue:src/test/pages/HomePage.test.js#HomePage clears an invalid session and keeps the welcome panel hidden","clears an invalid session and keeps the welcome panel hidden","passed","59ms",,,"expect(""bad-token"").toBeNull() failed (0s)
 expect(""bad-token"").toBeNull() failed (0s)
  expect(null).toBeNull() passed (0s)
   expect({}).not.toBeVisible() passed (1ms)","HomePage","HomePage",,"reference-app-copy","HomePage",
"frontend-typescript-react:src/test/pages/HomePage.test.tsx#HomePage clears invalid session and keeps welcome hidden","clears invalid session and keeps welcome hidden","passed","50ms",,,"expect({""__reactFiber$ljn7r2h0au"":{""tag"":5,""key"":null,""elementType"":""div"",""type"":""div"",""stateNode"":""[Circular]"",""return"":""[Object]"",""child"":""[Object]"",""sibling"":null,""... <truncated>).not.toBeVisible() passed (2ms)
 expect(null).toBeNull() passed (0s)","HomePage","HomePage",,"reference-app-copy,reference-app-copy","HomePage",
"frontend-javascript-react:src/test/pages/HomePage.test.jsx#HomePage clears invalid session and keeps welcome hidden","clears invalid session and keeps welcome hidden","passed","27ms",,,"expect({""__reactFiber$q44rsafwvlp"":{""tag"":5,""key"":null,""elementType"":""div"",""type"":""div"",""stateNode"":""[Circular]"",""return"":""[Object]"",""child"":""[Object]"",""sibling"":null,... <truncated>).not.toBeVisible() passed (2ms)
 expect(null).toBeNull() passed (0s)","HomePage","HomePage",,"reference-app-copy,reference-app-copy","HomePage",
"frontend-javascript-angular:src/test/pages/home.component.test.js#HomeComponent clears the session when the delete call is rejected","clears the session when the delete call is rejected","passed","25ms",,,"expect(""/login"").toBe(""/login"") passed (0s)
 expect(null).toBeNull() passed (0s)","HomeComponent","HomeComponent",,"reference-app-copy","HomeComponent",
"frontend-typescript-react:src/test/pages/HomePage.test.tsx#HomePage clears the session when the delete call is rejected","clears the session when the delete call is rejected","passed","34ms",,,"expect({""__reactFiber$ljn7r2h0au"":{""tag"":5,""key"":null,""elementType"":""div"",""type"":""div"",""stateNode"":""[Circular]"",""return"":""[Object]"",""child"":null,""sibling"":null,""index""... <truncated>).toBeInTheDocument() passed (0s)
 expect(null).toBeNull() passed (0s)","HomePage","HomePage",,"reference-app-copy,reference-app-copy","HomePage",
"frontend-typescript-vue:src/test/pages/HomePage.test.ts#HomePage clears the session when the delete call is rejected","clears the session when the delete call is rejected","passed","14ms",,,"expect(""/login"").toBe(""/login"") passed (0s)
 expect(null).toBeNull() passed (0s)","HomePage","HomePage",,"reference-app-copy","HomePage",
"frontend-typescript-angular:src/test/pages/home.component.test.ts#HomePage clears the session when the delete call is rejected","clears the session when the delete call is rejected","passed","32ms",,,"expect(""/login"").toBe(""/login"") passed (0s)
 expect(null).toBeNull() passed (0s)","HomePage","HomePage",,"reference-app-copy","HomePage",
"frontend-javascript-jquery:src/test/home.test.js#home page clears the session when the delete call is rejected","clears the session when the delete call is rejected","passed","15ms",,,"expect(""/login"").toBe(""/login"") passed (0s)
 expect(null).toBeNull() passed (0s)","home page",,,"reference-app-copy",,
"frontend-typescript-vanilla:src/test/pages/home.test.ts#home page clears the session when the delete call is rejected","clears the session when the delete call is rejected","passed","17ms",,,"expect({}).toBeVisible() passed (2ms)
 expect("""").toBe(""/login"") failed (0s)
  expect(""/login"").toBe(""/login"") passed (0s)
   expect(null).toBeNull() passed (0s)","home page","home page",,"reference-app-copy","home page",
"frontend-javascript-vue:src/test/pages/HomePage.test.js#HomePage clears the session when the delete call is rejected","clears the session when the delete call is rejected","passed","20ms",,,"expect(""/login"").toBe(""/login"") passed (0s)
 expect(null).toBeNull() passed (0s)","HomePage","HomePage",,"reference-app-copy","HomePage",
"frontend-typescript-jquery:src/test/home.test.ts#home clears the session when the delete call is rejected","clears the session when the delete call is rejected","passed","120ms",,,"expect(null).not.toBeNull() failed (1ms)
 expect({}).not.toBeNull() passed (0s)
  expect(""Welcome, user1!"").toBe(""Welcome, user1!"") passed (0s)
   expect(""http://localhost/"").toBe(""/login"") failed (0s)
    expect(""/login"").toBe(""/login"") passed (0s)
     expect(null).toBeNull() passed (0s)","home",,,"reference-app-copy",,
"frontend-javascript-react:src/test/pages/HomePage.test.jsx#HomePage clears the session when the delete call is rejected","clears the session when the delete call is rejected","passed","25ms",,,"expect({""__reactFiber$q44rsafwvlp"":{""tag"":5,""key"":null,""elementType"":""div"",""type"":""div"",""stateNode"":""[Circular]"",""return"":""[Object]"",""child"":null,""sibling"":null,""index... <truncated>).toBeInTheDocument() passed (1ms)
 expect(null).toBeNull() passed (0s)","HomePage","HomePage",,"reference-app-copy,reference-app-copy","HomePage",
"frontend-javascript-react:src/test/lib/auth.test.js#deleteAccount clears the stored token when the API rejects the call","clears the stored token when the API rejects the call","passed","1ms",,,"expect(null).toBeNull() passed (0s)","deleteAccount","deleteAccount",,"reference-app-copy,reference-app-copy","deleteAccount",
"frontend-typescript-react:src/test/lib/auth.test.ts#deleteAccount clears the stored token when the API rejects the call","clears the stored token when the API rejects the call","passed","1ms",,,"expect(null).toBeNull() passed (0s)","deleteAccount","deleteAccount",,"reference-app-copy,reference-app-copy","deleteAccount",
"frontend-javascript-jquery:src/test/auth.test.js#deleteAccount clears the stored token when the API rejects the call","clears the stored token when the API rejects the call","passed","0s",,,"expect(null).toBeNull() passed (0s)","deleteAccount",,,"reference-app-copy",,
"frontend-typescript-vanilla:src/test/lib/auth.test.ts#deleteAccount clears the stored token when the API rejects the call","clears the stored token when the API rejects the call","passed","0s",,,"expect(null).toBeNull() passed (0s)","deleteAccount","deleteAccount",,"reference-app-copy","deleteAccount",
"frontend-typescript-jquery:src/test/auth.test.ts#deleteAccount clears the stored token when the API rejects the call","clears the stored token when the API rejects the call","passed","1ms",,,"expect(null).toBeNull() passed (1ms)","deleteAccount",,,"reference-app-copy",,
"frontend-typescript-vanilla:src/test/lib/auth.test.ts#deleteAccount clears the stored token when the network call fails","clears the stored token when the network call fails","passed","0s",,,"expect(null).toBeNull() passed (0s)
 expect(null).toBeNull() passed (0s)","deleteAccount","deleteAccount",,"reference-app-copy","deleteAccount",
"frontend-typescript-jquery:src/test/auth.test.ts#deleteAccount clears the stored token when the network call fails","clears the stored token when the network call fails","passed","1ms",,,"expect(null).toBeNull() passed (0s)
 expect(null).toBeNull() passed (0s)","deleteAccount",,,"reference-app-copy",,
"frontend-javascript-jquery:src/test/auth.test.js#deleteAccount clears the stored token when the network call fails","clears the stored token when the network call fails","passed","0s",,,"expect(null).toBeNull() passed (0s)
 expect(null).toBeNull() passed (0s)","deleteAccount",,,"reference-app-copy",,
"frontend-javascript-react:src/test/lib/auth.test.js#deleteAccount clears the stored token when the network call fails","clears the stored token when the network call fails","passed","1ms",,,"expect(null).toBeNull() passed (0s)
 expect(null).toBeNull() passed (0s)","deleteAccount","deleteAccount",,"reference-app-copy,reference-app-copy","deleteAccount",
"frontend-typescript-react:src/test/lib/auth.test.ts#deleteAccount clears the stored token when the network call fails","clears the stored token when the network call fails","passed","1ms",,,"expect(null).toBeNull() passed (0s)
 expect(null).toBeNull() passed (0s)","deleteAccount","deleteAccount",,"reference-app-copy,reference-app-copy","deleteAccount",
"frontend-typescript-react:src/test/header-active-nav.test.ts#canonical header.js — mobile burger menu closes menu when a menu nav link is clicked","closes menu when a menu nav link is clicked","passed","45ms",,,"expect(3).toBe(3) passed (0s)
 expect(3).toBe(3) passed (0s)
  expect(false).toBe(false) passed (0s)
   expect(true).toBe(true) passed (0s)","canonical header.js — mobile burger menu","canonical header.js — mobile burger menu",,"reference-app-copy,reference-app-copy","canonical header.js — mobile burger menu",
"frontend-typescript-vue:src/test/header-active-nav.test.ts#canonical header.js — mobile burger menu closes menu when a menu nav link is clicked","closes menu when a menu nav link is clicked","passed","33ms",,,"expect(3).toBe(3) passed (0s)
 expect(3).toBe(3) passed (0s)
  expect(false).toBe(false) passed (0s)
   expect(true).toBe(true) passed (0s)","canonical header.js — mobile burger menu","canonical header.js — mobile burger menu",,"reference-app-copy","canonical header.js — mobile burger menu",
"frontend-javascript-vue:src/test/header-active-nav.test.js#canonical header.js — mobile burger menu closes menu when a menu nav link is clicked","closes menu when a menu nav link is clicked","passed","39ms",,,"expect(3).toBe(3) passed (0s)
 expect(3).toBe(3) passed (0s)
  expect(false).toBe(false) passed (0s)
   expect(true).toBe(true) passed (0s)","canonical header.js — mobile burger menu","canonical header.js — mobile burger menu",,"reference-app-copy","canonical header.js — mobile burger menu",
"frontend-javascript-react:src/test/header-active-nav.test.js#canonical header.js — mobile burger menu closes menu when a menu nav link is clicked","closes menu when a menu nav link is clicked","passed","43ms",,,"expect(3).toBe(3) passed (0s)
 expect(3).toBe(3) passed (0s)
  expect(false).toBe(false) passed (0s)
   expect(true).toBe(true) passed (0s)","canonical header.js — mobile burger menu","canonical header.js — mobile burger menu",,"reference-app-copy,reference-app-copy","canonical header.js — mobile burger menu",
"frontend-typescript-angular:src/test/header-active-nav.test.ts#canonical header.js — mobile burger menu closes menu when a menu nav link is clicked","closes menu when a menu nav link is clicked","passed","33ms",,,"expect(3).toBe(3) passed (0s)
 expect(3).toBe(3) passed (0s)
  expect(false).toBe(false) passed (1ms)
   expect(true).toBe(true) passed (0s)","canonical header.js — mobile burger menu","canonical header.js — mobile burger menu",,"reference-app-copy","canonical header.js — mobile burger menu",
"tests.testinfra.LocalChromePinTest.configuredBrowserVersionMatchesPin","configured browserVersion stays on the pinned major","passed","1ms",,,,,"LocalChromePin",,"Test harness","LocalChromePin",
"dev.reference.app.config.SecurityChainTest.corsPreflightAllowsConfiguredOrigin","CORS preflight for /api/items answers the configured dev origin","passed","17ms",,,,,"Security chain with real JWT filter,slice",,"Security","Security chain",
"dev.reference.app.config.CorsConfigTest.corsForRequestIgnoresForeignOrigin","corsForRequest does not admit a foreign origin from another host","passed","2ms",,,,,"CorsConfig",,"Security","CORS",
"dev.reference.app.config.CorsConfigTest.corsForRequestSkipsNonApiPaths","corsForRequest ignores non-API paths and null requests","passed","2ms",,,,,"CorsConfig",,"Security","CORS",
"dev.reference.app.config.UserSeederTest.createsSeedUserWhenMissing","creates seed user when missing","passed","235ms",,,,,"UserSeeder",,"Authentication","User seeder",
"dev.reference.app.service.JwtServiceTest.tokenRoundtrip","createToken and extractUsername roundtrip","passed","3ms",,,,,"JwtService",,"Authentication","JWT",
"tests.api.AuthApiTests.deleteRemovesAccount","DELETE /api/auth/me removes the account: repeated login is rejected","passed","1s 737ms",,,"API: register user user_092de684 passed (634ms)
 API: delete current account passed (562ms)",,"Auth API",,"Authentication","Authentication",
"dev.reference.app.controller.AuthControllerTest.deleteAccountReturnsNoContent","DELETE /api/auth/me removes the authenticated account with 204","passed","14ms",,,,,"AuthController,slice",,"Authentication","AuthController",
"dev.reference.app.controller.AuthControllerTest.deleteAccountRequiresAuthentication","DELETE /api/auth/me without token returns 401","passed","9ms",,,,,"AuthController,slice",,"Authentication","AuthController",
"frontend-typescript-angular:src/test/lib/auth.test.ts#session teardown deleteAccount clears the stored token when the API rejects the call","deleteAccount clears the stored token when the API rejects the call","passed","1ms",,,"expect(null).toBeNull() passed (0s)","session teardown","session teardown",,"reference-app-copy","session teardown",
"frontend-typescript-vue:src/test/lib/auth.test.ts#session teardown deleteAccount clears the stored token when the API rejects the call","deleteAccount clears the stored token when the API rejects the call","passed","1ms",,,"expect(null).toBeNull() passed (0s)","session teardown","session teardown",,"reference-app-copy","session teardown",
"frontend-javascript-vue:src/test/lib/auth.test.js#session teardown deleteAccount clears the stored token when the API rejects the call","deleteAccount clears the stored token when the API rejects the call","passed","1ms",,,"expect(null).toBeNull() passed (0s)","session teardown","session teardown",,"reference-app-copy","session teardown",
"frontend-javascript-angular:src/test/lib/auth.test.js#session teardown deleteAccount clears the stored token when the API rejects the call","deleteAccount clears the stored token when the API rejects the call","passed","0s",,,"expect(null).toBeNull() passed (0s)","session teardown","session teardown",,"reference-app-copy","session teardown",
"frontend-typescript-angular:src/test/lib/auth.test.ts#session teardown deleteAccount clears the stored token when the network call fails","deleteAccount clears the stored token when the network call fails","passed","1ms",,,"expect(null).toBeNull() passed (0s)
 expect(null).toBeNull() passed (0s)","session teardown","session teardown",,"reference-app-copy","session teardown",
"frontend-javascript-vue:src/test/lib/auth.test.js#session teardown deleteAccount clears the stored token when the network call fails","deleteAccount clears the stored token when the network call fails","passed","1ms",,,"expect(null).toBeNull() passed (0s)
 expect(null).toBeNull() passed (0s)","session teardown","session teardown",,"reference-app-copy","session teardown",
"frontend-javascript-angular:src/test/lib/auth.test.js#session teardown deleteAccount clears the stored token when the network call fails","deleteAccount clears the stored token when the network call fails","passed","1ms",,,"expect(null).toBeNull() passed (0s)
 expect(null).toBeNull() passed (0s)","session teardown","session teardown",,"reference-app-copy","session teardown",
"frontend-typescript-vue:src/test/lib/auth.test.ts#session teardown deleteAccount clears the stored token when the network call fails","deleteAccount clears the stored token when the network call fails","passed","1ms",,,"expect(null).toBeNull() passed (0s)
 expect(null).toBeNull() passed (0s)","session teardown","session teardown",,"reference-app-copy","session teardown",
"frontend-javascript-angular:src/test/lib/auth.test.js#session teardown deleteAccount never calls the logout endpoint","deleteAccount never calls the logout endpoint","passed","1ms",,,"expect([""/api/auth/me""]).toEqual([""/api/auth/me""]) passed (0s)","session teardown","session teardown",,"reference-app-copy","session teardown",
"dev.reference.app.service.AuthServiceTest.deleteAccountUnknownUser","deleteAccount rejects a user that no longer exists","passed","3ms",,,,,"AuthService",,"Authentication","AuthService",
"dev.reference.app.service.AuthServiceTest.deleteAccountRemovesUser","deleteAccount removes the authenticated user","passed","2ms",,,,,"AuthService",,"Authentication","AuthService",
"frontend-javascript-angular:src/test/lib/auth.test.js#session teardown deleteAccount sends DELETE /auth/me with the bearer token and clears the session","deleteAccount sends DELETE /auth/me with the bearer token and clears the session","passed","1ms",,,"expect([Function spy]).toHaveBeenCalledTimes(1) passed (0s)
 expect([Function spy]).toHaveBeenCalledWith(""/api/auth/me"", {""method"":""DELETE"",""headers"":{""Authorization"":""Bearer token-123""}}) passed (0s)
  expect(null).toBeNull() passed (0s)","session teardown","session teardown",,"reference-app-copy","session teardown",
"frontend-javascript-vue:src/test/lib/auth.test.js#session teardown deleteAccount sends DELETE /auth/me with the bearer token and clears the session","deleteAccount sends DELETE /auth/me with the bearer token and clears the session","passed","3ms",,,"expect([Function spy]).toHaveBeenCalledTimes(1) passed (0s)
 expect([Function spy]).toHaveBeenCalledWith(""/api/auth/me"", {""method"":""DELETE"",""headers"":{""Authorization"":""Bearer token-123""}}) passed (2ms)
  expect(null).toBeNull() passed (0s)","session teardown","session teardown",,"reference-app-copy","session teardown",
"frontend-typescript-angular:src/test/lib/auth.test.ts#session teardown deleteAccount sends DELETE /auth/me with the bearer token and clears the session","deleteAccount sends DELETE /auth/me with the bearer token and clears the session","passed","4ms",,,"expect([Function spy]).toHaveBeenCalledTimes(1) passed (0s)
 expect([Function spy]).toHaveBeenCalledWith(""/api/auth/me"", {""method"":""DELETE"",""headers"":{""Authorization"":""Bearer token-123""}}) passed (2ms)
  expect(null).toBeNull() passed (0s)","session teardown","session teardown",,"reference-app-copy","session teardown",
"frontend-typescript-vue:src/test/lib/auth.test.ts#session teardown deleteAccount sends DELETE /auth/me with the bearer token and clears the session","deleteAccount sends DELETE /auth/me with the bearer token and clears the session","passed","5ms",,,"expect([Function spy]).toHaveBeenCalledTimes(1) passed (0s)
 expect([Function spy]).toHaveBeenCalledWith(""/api/auth/me"", {""method"":""DELETE"",""headers"":{""Authorization"":""Bearer token-123""}}) passed (4ms)
  expect(null).toBeNull() passed (0s)","session teardown","session teardown",,"reference-app-copy","session teardown",
"frontend-typescript-angular:src/test/lib/auth.test.ts#session teardown deleteAccount skips the request when there is no session","deleteAccount skips the request when there is no session","passed","1ms",,,"expect([Function spy]).not.toHaveBeenCalled() passed (0s)
 expect(null).toBeNull() passed (0s)","session teardown","session teardown",,"reference-app-copy","session teardown",
"frontend-javascript-vue:src/test/lib/auth.test.js#session teardown deleteAccount skips the request when there is no session","deleteAccount skips the request when there is no session","passed","1ms",,,"expect([Function spy]).not.toHaveBeenCalled() passed (0s)
 expect(null).toBeNull() passed (0s)","session teardown","session teardown",,"reference-app-copy","session teardown",
